,0,1,2,3
0,0.28576738498468135,0.5935018613557586,0.06641697931121653,0.05431377434834344
1,0.8385643518449138,0.036843033741457455,0.0590914614666496,0.06550115294697903
2,0.2607435621417535,0.21087580072083414,0.5282275731340436,0.00015306400336881235
3,0.14144360063609168,2.238379528334303e-06,0.8585519565919487,2.2043924313012885e-06
4,0.8518989245536924,0.006496481830680669,0.13178164814073487,0.009822945474892018
5,0.5403313065657203,0.396614227534177,0.024560536678421684,0.03849392922168097
6,0.011308336465041105,0.004147382802011302,1.3883826210992353e-06,0.9845428923503264
7,0.7044824106525852,0.010399811479309282,0.0025458048733475055,0.28257197299475806
8,0.06167004467219631,0.8693365125789705,0.00018127364493107417,0.06881216910390203
9,0.2106560902798488,0.04228916580138104,0.5558576101947811,0.1911971337239891
10,0.3820306742343241,0.05129870535373169,0.5666335670186323,3.705339331181721e-05
11,0.062428511596037094,1.2215478991088996e-05,0.8898203977376409,0.04773887518733085
12,0.07758366868103919,0.6542827360524213,0.2028345596106698,0.06529903565586963
13,0.06359772646311329,0.5644991765752225,0.37189394647804797,9.150483616265794e-06
14,0.2726133291353445,1.923033935978161e-05,0.7266915927466534,0.0006758477786423926
15,0.21397772981788876,0.6048323460655841,0.18117072253338828,1.9201583138799914e-05
16,0.2917335965101925,6.778006977752361e-06,0.7073968244984487,0.0008628009843810798
17,0.5960967919755646,0.004183313120661444,0.3960774575837161,0.0036424373200578154
18,0.4451363130002099,0.19516992201138578,0.0008827385890331734,0.3588110263993712
19,0.21038523510713658,0.1840489467354503,0.5212070013516004,0.08435881680581274
20,0.07481281803352109,0.6822394313295329,0.1989080070496634,0.04403974358728266
21,0.14995345727640516,0.20565318718340778,0.5150682273505647,0.1293251281896223
22,0.8484195817310131,0.0026811147168877766,0.14889364706143085,5.656490668445207e-06
23,4.937383686097996e-06,0.05162072246619416,0.9478672307173429,0.0005071094327768552
24,0.7804676194319634,0.009344502674020679,0.19449618928265378,0.015691688611362112
25,0.9160517408720106,0.019920524342313218,0.002871784524255916,0.061155950261420046
26,0.5762284921199752,0.006455199889081852,0.3964516635435464,0.020864644447396427
27,0.43641029382989416,0.04340645584693694,0.49835757227279814,0.021825678050370632
28,0.8758286048868379,0.027338650178877304,0.09682708410226838,5.660832016486432e-06
29,0.4190509901567251,0.047162455924190744,0.5124861253609115,0.021300428558172532
30,0.8671951901987175,3.384746466065844e-05,0.12847793101175378,0.004293031324868051
31,0.5977134302433237,0.009996980764738797,0.3739113303206732,0.018378258671264146
32,0.9999952708688528,1.5675202625944228e-06,1.5694049929686712e-06,1.5922058915169678e-06
33,0.9822814309010413,4.938637641795827e-06,0.010863714206368209,0.006849916254948779
34,0.5476204357582756,0.4315915511495796,0.02075784120614073,3.0171886003959452e-05
35,0.3465142782949461,0.0836926968113891,0.568803003217218,0.0009900216764467532
36,0.9416636310348383,5.243855596439706e-05,0.05823238869906019,5.154171013725275e-05
37,0.9982356593130158,3.308141644181102e-05,0.0016977109200675311,3.35483504747681e-05
38,0.2505137438128683,0.03674786328471686,0.02602750332674613,0.6867108895756688
39,0.9432216252961839,0.000981314343467881,0.05125220216118309,0.004544858199165239
40,0.8375593971432477,0.023401725007583345,0.10004307969168177,0.038995798157487174
41,0.9832639277710935,0.000823935342629591,0.00818273863013995,0.007729398256136939
42,0.8351648959936155,0.0051345931526290516,0.13138209104457693,0.02831841980917858
43,0.41603700922599496,0.00019073061354908148,0.5766506359882264,0.007121624172229566
44,0.3280943826903881,0.00015398951546823664,0.6715970618154528,0.00015456597869102997
45,0.9455541452266331,2.0852657523449272e-05,0.051049261195294245,0.003375740920549327
46,0.5453699810382944,0.02982979090850247,0.157089012186458,0.26771121586674523
47,0.9279918451701639,0.0077974761765600845,0.06416485460385336,4.582404942260637e-05
48,0.5086453525080918,6.109684447076698e-06,0.4913424183817569,6.1194257040828876e-06
49,0.6836495062851057,0.23097239161627117,0.08536837506546373,9.727033159342419e-06
50,0.6166901957077738,0.36309490601795213,0.020031588620890262,0.00018330965338384216
51,0.7461009416048824,0.0182277491406738,0.21360319415736406,0.02206811509707961
52,0.14851156805465948,0.139762570530108,0.018035726072737644,0.6936901353424948
53,0.536295708199644,0.45334724173799085,2.768305077875816e-05,0.010329367011586495
54,0.3635610793924472,0.023683667349038033,0.6127289766426334,2.627661588135904e-05
55,0.49161279108758016,0.06830508777469563,0.44005638717378537,2.57339639389239e-05
56,0.9999909901788203,2.9982445936013902e-06,3.0165910342362586e-06,2.9949855518471358e-06
57,0.8811749551077203,3.680081901642552e-06,0.11821897021159897,0.0006023945987791884
58,0.8105735246429868,6.646199003488199e-06,0.18009875325438207,0.009321075903627605
59,0.0574205502477392,5.13442958892433e-06,0.9424718275603339,0.00010248776233796163
60,0.0011081821986886166,0.6328084972724399,0.36606848101506084,1.4839513810648193e-05
61,0.4590642390775286,0.2560752802099234,0.2817001819543245,0.003160298758223671
62,0.3004954843396901,0.0026978007881703196,0.5077177904969444,0.18908892437519514
63,0.3997244318203327,0.5099009536918265,0.09035344166512081,2.1172822719941347e-05
64,0.28048711286006384,1.0227771714322398e-05,0.7194923621104189,1.0297257802992382e-05
65,0.0018354048797005488,0.07401639258492461,0.9062132291580959,0.017934973377278993
66,0.6630523266199775,1.657215394323616e-05,0.3369144400051633,1.6661220915991655e-05
67,0.46209325960622866,0.4626607694048643,0.01639047817815326,0.05885549281075387
68,0.24444723638892382,0.7514502868489331,0.004079038290774478,2.3438471368512614e-05
69,0.5455048811211358,0.43652698013784685,0.017954250231545663,1.3888509471607629e-05
70,0.27187933450573104,0.48985399595736334,0.23826133871162924,5.330825276334328e-06
71,0.9363020340503831,0.05073353551236251,0.007190788647017271,0.005773641790237148
72,0.44608952474702285,0.18828628855756485,0.00019569608924491737,0.3654284906061675
73,0.8535471787929465,0.13480602670283837,0.010804943292918595,0.0008418512112965468
74,0.7368857022875895,0.02433244228170483,0.23744013481308673,0.001341720617618846
75,0.5508254537997775,0.003863608935903181,0.4452834493888096,2.748787550974857e-05
76,0.1292104198274243,0.0030316429442729933,0.7168696158611122,0.15088832136719058
77,0.17575725714891344,0.7010511559526734,0.12315336142866944,3.8225469743720885e-05
78,0.9956444416877018,3.5414475208304655e-06,3.5704609607021884e-06,0.004348446403816683
79,1.3166277427152991e-05,0.7618851109185216,1.3272333917429209e-05,0.23808845047013374
80,0.08237892422565811,0.7989525152097079,0.03834820440991263,0.08032035615472134
81,0.08903490849432721,0.4108707719513118,0.0037909468832200087,0.496303372671141
82,0.4746207913162111,7.186573847296717e-06,0.5234526633306725,0.0019193587792692736
83,0.0029108798465235976,0.8451855429005853,0.15189803771815305,5.539534737979816e-06
84,0.8754156269929562,0.047979817495450286,0.0437403391516727,0.03286421635992093
85,0.9773426247196154,0.016552148526686145,0.003823982094153322,0.0022812446595451823
86,0.3422878724535256,0.013392114622927425,0.420673700212421,0.22364631271112603
87,0.7905916098691775,0.0656411662974801,0.14375440736999795,1.2816463344485891e-05
88,0.05013182439043732,2.7654740763380216e-06,0.9140161359208134,0.03584927421467285
89,0.7224859055849738,0.0004890051108231239,0.2765239277724534,0.000501161531749512
90,0.703715163678431,0.24103946538135035,1.0647488527216273e-05,0.0552347234516915
91,0.1304943567418962,0.818323874083549,0.051163308905049235,1.846026950549681e-05
92,0.3333586011360426,1.2496893093494351e-05,0.6666164116811761,1.2490289687632649e-05
93,0.5856508633903372,0.011776265820863215,0.34746918197311516,0.05510368881568435
94,0.6614402485930095,0.04341914863726934,0.27645567282742733,0.01868492994229395
95,0.8069549879862998,0.03428576137587054,0.14748402272682815,0.011275227911001438
96,0.2998062798526552,9.544474164883183e-06,0.6872958374804204,0.012888338192759669
97,0.6194273367910953,0.1653896050614509,0.21517016630330235,1.2891844151583967e-05
98,0.4107642738550489,0.05862732764443149,8.387157698769922e-05,0.5305245269235318
99,0.9868815799802461,9.662361234353294e-06,0.005403216041026254,0.00770554161749343
100,0.03878818860735654,0.8782405375632645,7.983162296394372e-05,0.08289144220641506
101,0.06749192156195755,0.040856761560345504,0.6955440501510286,0.19610726672666828
102,0.4154296873427218,7.555228523232184e-06,0.5845551770475789,7.580381175994442e-06
103,0.03619135860300457,0.6179320231642941,0.26206344434385964,0.08381317388884177
104,1.6006947021846927e-05,0.5469101381501477,0.4530579402933573,1.591460947320891e-05
105,0.806484511314432,0.024486796504856214,0.15544795412935405,0.013580738051357814
106,0.7305492956858065,0.21717662168622753,0.05226516376841601,8.918859549935885e-06
107,0.969710528145845,4.029225783990344e-06,0.029882869036556684,0.0004025735918141552
108,0.9972740096416052,1.0834867728257522e-05,0.0019760965182617812,0.0007390589724047785
109,0.7372834250457535,0.20260518683039191,0.05979110311221142,0.0003202850116431754
110,0.5547398968316151,4.982823967951543e-06,0.4452501372362883,4.983108128598391e-06
111,0.04152922906194404,0.13242330450773424,0.0012467097634375323,0.8248007566668842
112,0.11578878464033,0.8059950587920379,0.07820497231429985,1.1184253332213883e-05
113,0.8930253677238102,1.6400718912109543e-05,0.05710385811083298,0.049854373446444646
114,0.8024995503879638,0.000878994329643168,0.15542398122372367,0.041197474058669234
115,0.17428772677408655,0.7205756110844906,0.10512758521482277,9.076926600022508e-06
116,0.024079767691101397,0.5303098528967086,0.19421233221464482,0.25139804719754527
117,0.5235696598952773,0.11464844041697872,0.31089137246508497,0.050890527222658986
118,0.5146518079514574,1.0755359206498991e-06,0.48534604592099173,1.070591630274849e-06
119,0.4610241407539416,0.031732188181337606,0.5047243952537459,0.002519275810974988
120,0.9339774962622402,0.011211575369656024,0.05470982098105522,0.00010110738704835534
121,0.4208368008634144,1.6025730494968426e-05,0.5791309976492439,1.61757568467406e-05
122,0.1543018909539257,0.36352420586757445,0.370916018184533,0.11125788499396673
123,0.4850432608693166,0.4868418944613971,0.025249826761312884,0.0028650179079734934
124,0.30345958216294255,0.24191119239721268,0.4384743485428689,0.01615487689697594
125,0.5097771073514716,0.07019998410651537,0.3069223560627437,0.11310055247926931
126,0.5327473320593231,0.3481827935290723,0.11085830459059233,0.008211569821012357
127,0.7160753563930337,0.04614455163284209,0.23777107876831327,9.013205810992572e-06
128,0.21238739849694072,4.708917613710126e-05,0.7875184559539623,4.705637295997974e-05
129,0.07855653406600799,0.02327305243795765,1.6944270365847177e-06,0.8981687190689978
130,0.40877113758107864,4.2152606832722185e-06,0.5912204410740095,4.206084228519126e-06
131,0.32046015510028425,0.18850626987168537,0.06963584532913603,0.4213977296988943
132,0.32257131163021024,0.11248264499876107,0.04136952737353707,0.5235765159974918
133,0.2677041934314042,0.7248932552254138,0.00739423334445466,8.317998727339355e-06
134,0.04324354848172897,0.26233744934402986,3.8308076098766794e-05,0.6943806940981423
135,0.05332802818779517,0.946304313532332,0.00018358714261508248,0.00018407113725768634
136,0.13510097723231335,5.129684202154257e-05,0.8647967850071167,5.094091854847651e-05
137,0.33813074121967535,0.6591156347082449,0.0027345928164096396,1.9031255670150115e-05
138,0.7856593245168836,0.04474566691917571,0.13062224480802853,0.038972763755912083
139,0.5918943511850344,0.2913411124586524,0.03791295685304532,0.07885157950326796
140,0.8506893030686158,4.9733645159451876e-05,0.1227809561491539,0.02648000713707087
141,0.12170454661196706,3.4132426066445967e-06,0.79149787942629,0.08679416071913626
142,0.48091886308350607,0.36363664525843953,0.15543405545771477,1.0436200339699203e-05
143,0.21316888432318662,0.477955061371994,0.02645821901357421,0.28241783529124515
144,0.2618025958343099,1.1475172732210897e-05,0.7381745611519213,1.1367841036650531e-05
145,0.436820756395808,0.12363045065298832,0.4278747732612473,0.011674019689956324
146,0.005921141191005428,0.27292260938089674,0.06892504230011913,0.6522312071279787
147,0.7372634183637334,0.005248380936510616,0.25365359964259326,0.0038346010571627207
148,2.3666516587620635e-05,0.3128837835923876,0.6870682407412428,2.4309149782024952e-05
149,0.4232735379236191,1.2037631112441573e-05,0.5767023261037725,1.2098341496017677e-05
150,0.5851322504315183,0.040699114073076706,0.3177305606855149,0.05643807480989012
151,0.5334066571479898,0.25545630540542424,0.017440592583377757,0.19369644486320817
152,0.4834103685120324,0.4968132621906948,0.019770139548853125,6.229748419627484e-06
153,0.7051430373270423,0.2941028350647777,0.000745817715220098,8.309892959840539e-06
154,0.5499881569802562,2.3489702289940095e-05,0.44996453274355164,2.3820573902232875e-05
155,0.7077318589534359,0.2032085976290597,0.0346608553263674,0.05439868809113691
156,0.8122222866727309,0.008679363133938295,0.04622000065856967,0.13287834953476127
157,0.313051653773211,0.0033818670559424336,0.10212594114067122,0.5814405380301754
158,0.5960781276942482,0.40184585608084805,0.00027177237301083835,0.00180424385189299
159,0.4683409936230547,0.2211294160236944,0.31051944048384167,1.0149869409193522e-05
160,0.06494745485539351,0.08075064240891255,0.8542818392807233,2.0063454970535273e-05
161,0.9850733944509572,0.0006399339199305441,0.010385351297839959,0.003901320331272275
162,0.47621220343170056,0.10422780752766504,0.2615131986042386,0.15804679043639577
163,0.594069900920515,7.478985930071164e-06,0.4059150785014726,7.541592082221309e-06
164,0.7499531973899595,0.1100688442038387,0.13997073711782923,7.2212883725407886e-06
165,0.8025508806046914,0.0747369252810175,0.0006052837668643764,0.1221069103474268
166,0.7548056328324722,0.0006716329248203771,0.23603404657797983,0.008488687664727686
167,0.6447873115989013,0.2201703049770693,0.04951796982435274,0.08552441359967661
168,5.904424843648801e-07,0.7924635941503732,5.89476984310523e-07,0.20753522593015827
169,0.5675599941029041,0.1811350705394804,0.2512986885928631,6.246764752416218e-06
170,0.8002516950645227,0.17560298118350126,0.024093044410869006,5.227934110694497e-05
171,0.07018737466099383,8.883820174391816e-06,0.929794949037318,8.792481513892584e-06
172,0.7856369017437241,0.04593176116968418,0.16842626427810517,5.07280848649786e-06
173,0.8550389747053225,0.014086289335363898,0.1296494289602283,0.0012253069990852202
174,0.3352602106703334,1.5937022146564252e-05,0.6612983218562711,0.0034255304512487046
175,0.3421573072024974,0.24766279225597562,0.24808230910535087,0.16209759143617608
176,0.9464061205632385,0.03573426899156189,0.017853443751022866,6.16669417686485e-06
177,0.07877157992318304,0.35492526029693683,0.03448134837164179,0.5318218114082385
178,0.3739991734165433,0.1151304381601236,0.5088518640580165,0.0020185243653164306
179,0.758219891002237,0.12555304560434258,0.04890628575976894,0.06732077763365177
180,0.9266616752688831,0.00034592941595592864,0.07237095602101594,0.0006214392941450606
181,0.8695978904829159,2.462917966451208e-05,0.13035271764889267,2.4762688526907866e-05
182,0.7567876155857121,0.10140218545300439,0.13909312126330392,0.0027170776979794273
183,0.01179639131522712,0.19049152936906,0.7258637532996474,0.07184832601606558
184,0.5143328441341604,0.26280327491475275,0.22285951728258557,4.363668501503471e-06
185,0.5054286592528695,0.2704112489196829,0.17020533007379685,0.053954761753650916
186,0.6554661754300324,0.21901545228219793,0.12549036174041317,2.801054735650672e-05
187,0.18096972939088815,0.23526571462154736,0.09997331338993308,0.48379124259763145
188,0.5965501849059672,0.01571877543751539,0.38770992255697984,2.111709953750773e-05
189,0.2320849416565951,0.1307564087843518,0.22723093111566403,0.40992771844338916
190,0.8233536823143344,9.487838525015668e-05,0.17645776437423233,9.367492618322881e-05
191,0.8833153987350898,0.06751267290101214,0.030308949690185157,0.01886297867371281
192,0.7189752617640863,0.00012308890809083724,0.27745159291582117,0.003450056412001721
193,0.9965016698432033,1.6651428547799437e-05,0.0022914163751145493,0.0011902623531343344
194,0.9617798824383275,1.3570264936277837e-05,0.03819298280281655,1.3564493919819005e-05
195,0.23449511500338838,0.030419560223472464,0.7317359682189798,0.003349356554159429
196,0.5570707822565424,0.015588297029846468,0.41900186784220667,0.008339052871404611
197,0.5218192414254649,0.019421875159015275,0.4587249542709324,3.3929144587395855e-05
198,0.06498134471740909,0.4891359277048892,3.3936499159786304e-06,0.4458793339277858
199,0.21675101110944808,0.5390045097275544,0.0614248208756473,0.1828196582873503
200,0.726724015836684,0.2649292362297902,0.0018367800798021494,0.006509967853723666
201,0.021452334499501437,0.9588209863125742,0.019539652673984907,0.00018702651393949846
202,0.5209232059351007,0.41367713923413163,0.014755903471939875,0.0506437513588279
203,0.25,0.25,0.25,0.25
204,0.11546814427276376,0.7959838520523398,0.08848332793966983,6.467573522658248e-05
205,0.008957080333799414,0.4749759849038039,0.045413003013520435,0.4706539317488762
206,0.999995520839301,1.4842354707512854e-06,1.4766573706768908e-06,1.518267857595657e-06
207,0.28794944075405354,0.6978399489087862,0.01418804364828926,2.2566688870894234e-05
208,0.3291863153861768,0.038588175579658046,0.621006147417937,0.011219361616228198
209,0.8438445646259268,0.09851086276458344,0.04087991162994419,0.016764660979545567
210,0.3925697101901773,0.5993606949624181,0.008066360897319283,3.2339500854224153e-06
211,0.23395630250524557,0.6366409668900919,0.12938562986754296,1.7100737119717938e-05
212,0.6140433608525192,0.00022161153417486016,0.37960563609582704,0.006129391517478824
213,0.6139113492819926,0.2732952738428741,0.11278046034894718,1.2916526185878409e-05
214,0.6860792472060522,0.01638340031473388,0.2622587553152716,0.03527859716394233
215,0.7037739427568209,0.22990481173544253,0.03505906255523223,0.031262182952504235
216,0.2506716431699002,0.7212088568714298,0.028065392649667512,5.410730900249408e-05
217,0.2976898541124735,8.960307448904616e-06,0.7022922643641929,8.921215884802996e-06
218,0.7970887426063226,2.1384491138305275e-05,0.2019797677161622,0.0009101051863769187
219,0.9541208615673007,0.02446566220296466,0.001863772892739824,0.019549703336994795
220,0.2322623148553256,0.3411516571679912,0.302677112383538,0.12390891559314525
221,0.3934870976180675,5.717714567121396e-06,0.6061824422225506,0.0003247424448146857
222,0.30513304977567623,0.5670610334195066,0.12779653865906668,9.378145750461609e-06
223,0.44524711781663867,0.006431789759938092,0.5482159567148828,0.0001051357085405141
224,0.5027095750171929,9.95028476990819e-06,0.49727054611072935,9.928587307759814e-06
225,0.963317636701065,0.004848546519855987,0.02158953598556266,0.010244280793516547
226,0.8479471031166511,5.28331456657861e-06,0.14984770539959977,0.0021999081691825204
227,1.5811836256486898e-05,1.56008776619552e-05,0.9999530267980719,1.5560488009618508e-05
228,0.21114367456463137,0.12171045001242647,0.6671316745671033,1.4200855838790693e-05
229,0.5606296013063393,0.022525900585408466,0.41639076457800794,0.00045373353024438307
230,0.38974695176631347,0.3310446023197036,0.26784861271889376,0.011359833195089137
231,0.7639282652719115,0.036888179855714236,0.197409205383649,0.0017743494887253704
232,1.4750762571665722e-06,1.5096169403121392e-06,0.5151209801571437,0.4848760351496589
233,0.0016267819125641374,0.32504588957297914,0.0005255781087609651,0.6728017504056957
234,0.4216438730901478,0.23554669203596582,0.32182797256387397,0.02098146231001253
235,0.07666516740521288,0.5464982664375203,0.13591706034637188,0.24091950581089502
236,0.8278691368093133,0.003435435460002808,0.10448282011058262,0.0642126076201011
237,0.8205468279041183,0.01347049527908638,0.16400779899213214,0.0019748778246631783
238,0.44672955371525586,0.07103517934718337,0.011197582262419431,0.47103768467514134
239,0.056203093428935286,0.7557061663747586,0.009700916976057647,0.17838982322024852
240,0.705893463654362,0.26896509016984715,0.015952570304517855,0.009188875871273006
241,0.6590295828504265,0.04898543069917671,0.2081079863672323,0.0838770000831645
242,0.920633355814365,0.05435592764546303,0.01178872667731319,0.013221989862858795
243,0.3411383387903704,0.1867363843494228,0.38543304956580493,0.08669222729440185
244,0.22475562762353857,0.005681527841287606,0.41173637442083,0.3578264701143439
245,0.20240247712625287,0.6193147137409886,0.1782628422505302,1.9966882228447186e-05
246,0.8185610632691535,0.060861990622793835,0.11697561078739585,0.003601335320656756
247,0.9739131768139516,0.004051967075329443,0.017427603568431288,0.0046072525422875855
248,0.1101671092146957,0.046381644268234275,0.05005895461052795,0.793392291906542
249,0.2050104338829853,0.776501782745057,0.011869414702021233,0.006618368669936444
250,0.24530496329033194,0.04751941312892512,0.7071635999783726,1.2023602370441506e-05
251,0.831231828325895,2.0637568001372494e-05,0.16872686857743466,2.0665528668829427e-05
252,0.765169701047442,6.505287341862204e-05,0.23475891537937665,6.330699762833633e-06
253,0.9815689090463869,3.1998534190373484e-06,3.1833229019707036e-06,0.018424707777291986
254,0.5526340364039586,0.3046104093963501,0.12607173592084409,0.016683818278847067
255,0.749500574135004,0.050949618669351056,0.19949675355020274,5.305364544215939e-05
256,0.08580592980625314,1.182791451900169e-05,1.1782673108904289e-05,0.9141704596061189
257,0.9165240452332043,0.027989909556921436,0.05547947482458808,6.570385286155639e-06
258,0.3503324797331279,0.6496341908216868,1.685640599674294e-05,1.6473039188579546e-05
259,1.855692329183791e-06,1.862406699020811e-06,1.844887459694608e-06,0.9999944370135121
260,0.9603439448583209,0.004254458863740225,6.827854678791063e-06,0.03539476842326025
261,0.9999913166656996,2.87656735828108e-06,2.8901711997291104e-06,2.9165957424936357e-06
262,0.9799893674426712,0.000505718485407352,7.364811529295098e-06,0.019497549260392117
263,0.9999944029363107,1.861828007402209e-06,1.8594469871117052e-06,1.8757886947213116e-06
264,0.9321792975771396,4.4593937134699605e-06,0.06781178039926576,4.462629881226903e-06
